institution,program_name,credential,source_url,decision,reason_code,rule_source,stage,evidence_notes
NorQuest,Our program,,http://www.norquest.ca/student-services/child-care-centre/our-program/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Page not found,,http://www.norquest.ca/x/workstyles-program-policy/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page'] | not a program page
NorQuest,Program Availability,,http://www.norquest.ca/program-availability/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Programs and courses,,http://www.norquest.ca/programs-courses/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,RBC Indigenous Mentorship Program,,http://www.norquest.ca/student-services/indigenous-student-services/rbc-indigenous-mentorship-program/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Ready to score a new career?,,http://www.norquest.ca/programs-courses/learning-at-norquest/ready-to-score-a-new-career/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Request information,,http://www.norquest.ca/programs-courses/microcredentials/request-information/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Start a business career,,http://www.norquest.ca/programs-courses/learning-at-norquest/start-a-business-career/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Sua nova carreira começa aqui — no NorQuest College,,http://www.norquest.ca/programs-courses/learning-at-norquest/brasil/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Take your healthcare career in a new direction,,http://www.norquest.ca/programs-courses/learning-at-norquest/take-your-healthcare-career-in-a-new-direction/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
NorQuest,Your new career starts at NorQuest College,,http://www.norquest.ca/programs-courses/learning-at-norquest/your-new-career-starts-at-norquest-college/,drop,dropped_evidence_non_program,evidence_not_program_tokens,index_filter,['not a program page']
UAlberta,About,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17516,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,About,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17532,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Academic,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17524,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Calendar,,https://calendar.ualberta.ca/misc/catalog_list.php?catoid=56,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Calendar,,https://calendar.ualberta.ca/search_advanced.php?catoid=56,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Colleges,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17522,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Composition (Major),Bachelor of Music,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17354&print,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Course,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17518,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/admissions-programs/embedded-undergraduate-certificates/index.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/admissions-programs/inclusive-education/index.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/admissions-programs/index.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/admissions-programs/online-courses/index.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/admissions-programs/online-learning.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/education/programs/english-language-school/index.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/graduate-programs/index.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,ERROR: The request could not be satisfied,,https://www.ualberta.ca/en/graduate-studies/admissions-programs/apply/index.html,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Graduate,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17527,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Graduate,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17535,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Graduate Programs (General),,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17533,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Inquiries,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17523,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Undergraduate,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17521,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,Undergraduate,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17526,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,University,,https://calendar.ualberta.ca/content.php?catoid=56&navoid=17520,keep,kept_non_target_institution,default_pass_through,index_filter,
UAlberta,University,,https://calendar.ualberta.ca/index.php?catoid=56,keep,kept_non_target_institution,default_pass_through,index_filter,
NAIT,Academic Upgrading,Course credits,https://www.nait.ca/programs/academic-upgrading,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Advanced Care Paramedic,Other,https://www.nait.ca/programs/advanced-care-paramedic,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Advanced Carpentry Technology,Other,https://www.nait.ca/programs/advanced-carpentry-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Advanced Plumbing Technology,Other,https://www.nait.ca/programs/advanced-plumbing-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Advanced Welding Technology,Other,https://www.nait.ca/programs/advanced-welding-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Alternative Energy Technology,Other,https://www.nait.ca/programs/alternative-energy-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Architectural Technology,Other,https://www.nait.ca/programs/architectural-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Auto Body Technician,Apprenticeship,https://www.nait.ca/apprenticeship/autobody,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Automotive Service Technician,Apprenticeship,https://www.nait.ca/apprenticeship/automotive-service-technician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Automotive Service Technology,Other,https://www.nait.ca/programs/automotive-service-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Applied Information Systems Technology - Information Systems,Degree,https://www.nait.ca/programs/baist-information-systems,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Applied Information Systems Technology - Network Management,Degree,https://www.nait.ca/programs/baist-network-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - Accounting and Analytics,Degree,https://www.nait.ca/programs/bba-accounting-and-analytics,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - Entrepreneurship Innovation,Degree,https://www.nait.ca/programs/bba-entrepreneurship,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - Finance,Degree,https://www.nait.ca/programs/bba-finance,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - General,Degree,https://www.nait.ca/programs/bba-general,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - Human Resources Management,Degree,https://www.nait.ca/programs/bba-human-resources-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - Management,Degree,https://www.nait.ca/programs/bba-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - Marketing,Degree,https://www.nait.ca/programs/bba-marketing,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Business Administration - Supply Chain Management,Degree,https://www.nait.ca/programs/bba-supply-chain-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Technology in Management - General Management,Degree,https://www.nait.ca/programs/btech,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Technology in Management - Operations Management,Degree,https://www.nait.ca/programs/btech-operationsmanagement,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Technology in Management - Project Management,Degree,https://www.nait.ca/programs/btech-projectmanagement,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Bachelor of Technology in Management - Sustainability Management,Degree,https://www.nait.ca/programs/btech-sustainabilitymanagement,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Baking and Pastry Arts,Other,https://www.nait.ca/programs/baking-and-pastry-arts,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Biomedical Engineering Technology,Other,https://www.nait.ca/programs/biomedical-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Boilermaker,Apprenticeship,https://www.nait.ca/apprenticeship/boilermaker,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Building Automation Systems Technology - Immersive Industry Education,Other,https://www.nait.ca/programs/building-automation-systems-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Business Administration - Accounting,Other,https://www.nait.ca/programs/business-administration-accounting,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Business Administration - Entrepreneurship and Innovation,Other,https://www.nait.ca/programs/business-administration-entrepreneurship,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Business Administration - Finance,Other,https://www.nait.ca/programs/business-administration-finance,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Business Administration - Human Resource Management,Other,https://www.nait.ca/programs/business-administration-human-resources,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Business Administration - Management,Other,https://www.nait.ca/programs/business-administration-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Business Administration - Marketing,Other,https://www.nait.ca/programs/business-administration-marketing,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Business for Journeyperson Pathway to a Business Administration - Management Diploma,Diploma,https://www.nait.ca/programs/business-for-journeyperson-ba-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Cabinetmaker,Apprenticeship,https://www.nait.ca/apprenticeship/cabinetmaker,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Captioning and Court Reporting,Other,https://www.nait.ca/programs/captioning-court-reporting,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Carpenter,Apprenticeship,https://www.nait.ca/apprenticeship/carpenter,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Chemical Engineering Technology,Other,https://www.nait.ca/programs/chemical-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Chemical Technology,Other,https://www.nait.ca/programs/chemical-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Civil Engineering Technology,Other,https://www.nait.ca/programs/civil-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,CNC Machinist Technician,Other,https://www.nait.ca/programs/cnc-machinist,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Computer Engineering Technology,Other,https://www.nait.ca/programs/computer-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Computer Network Administrator,Other,https://www.nait.ca/programs/computer-network-administrator,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Conservation Biology,Other,https://www.nait.ca/programs/conservation-biology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Construction Engineering Technology,Other,https://www.nait.ca/programs/construction-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Cook,Apprenticeship,https://www.nait.ca/apprenticeship/cook,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Court Transcription,Other,https://www.nait.ca/programs/court-transcription,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Crane and Hoist Equipment Operator,Apprenticeship,https://www.nait.ca/apprenticeship/crane-hoisting-equipment-operator,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Culinary Arts,Other,https://www.nait.ca/programs/culinary-arts,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Cybersecurity,Other,https://www.nait.ca/programs/cybersecurity,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Cybersecurity Immersive Industry Education,Other,https://www.nait.ca/programs/cybersecurity-iie,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Data Analytics,Other,https://www.nait.ca/programs/data-analytics,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Dental Assisting,Other,https://www.nait.ca/programs/dental-assisting-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Dental Technology,Other,https://www.nait.ca/programs/dental-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Denturist Technology,Other,https://www.nait.ca/programs/denturist-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Diagnostic Medical Sonography - General,Other,https://www.nait.ca/programs/diagnostic-medical-sonography-general,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Diagnostic Medical Sonography - General and Cardiac,Other,https://www.nait.ca/programs/diagnostic-medical-sonography-general-and-cardiac,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Digital Design - Visual Communication Design,Other,https://www.nait.ca/programs/dd-visual-communication-design,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Digital Design - Web Design,Other,https://www.nait.ca/programs/dd-web-design,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Disaster and Emergency Management,Other,https://www.nait.ca/programs/emergency-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Electrical Engineering Technology,Other,https://www.nait.ca/programs/electrical-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Electrical Installations Technology,Other,https://www.nait.ca/programs/electrical-installations-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Electrician,Apprenticeship,https://www.nait.ca/apprenticeship/electrician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Electronics Engineering Technology,Other,https://www.nait.ca/programs/electronics-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Engineering Design Technology,Other,https://www.nait.ca/programs/engineering-design-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Environmental Monitoring and Assessment,Other,https://www.nait.ca/programs/environmental-monitoring-assessment,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Forest Technology,Other,https://www.nait.ca/programs/forest-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Game Development - Animation and Game Design,Other,https://www.nait.ca/programs/gd-animation-and-game-design,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Game Development - Game Programming,Other,https://www.nait.ca/programs/gd-game-programming,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Gasfitter,Apprenticeship,https://www.nait.ca/apprenticeship/gasfitter,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Geoscience Technology,Other,https://www.nait.ca/programs/geoscience-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Glazier,Apprenticeship,https://www.nait.ca/apprenticeship/glazier,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Graphic Communications,Other,https://www.nait.ca/programs/graphic-communications,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Heating Ventilation Air Conditioning Refrigeration Technician,Other,https://www.nait.ca/programs/hvac-refrigeration-technician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Heavy Equipment Technician,Apprenticeship,https://www.nait.ca/apprenticeship/heavy-equipment-technician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Hospitality Management,Other,https://www.nait.ca/programs/hospitality-management,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Industrial Heavy Equipment Technology,Other,https://www.nait.ca/programs/industrial-heavy-equipment-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Industrial Mechanic (Millwright),Apprenticeship,https://www.nait.ca/apprenticeship/industrial-mechanic,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Instrumentation and Control Technician,Apprenticeship,https://www.nait.ca/apprenticeship/instrumentation-control-technician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Instrumentation Engineering Technology,Other,https://www.nait.ca/programs/instrumentation-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Insulator (Heat and Frost),Apprenticeship,https://www.nait.ca/apprenticeship/insulator,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Interior Design Technology,Other,https://www.nait.ca/programs/interior-design-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Ironworker,Apprenticeship,https://www.nait.ca/apprenticeship/ironworker,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,IT Business Analysis,Other,https://www.nait.ca/programs/it-business-analysis,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,IT Systems Administration,Other,https://www.nait.ca/programs/it-systems-administration,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Laboratory and X-Ray Technology Combined,Other,https://www.nait.ca/programs/lab-and-x-ray-combined,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Laboratory Research and Biotechnology,Other,https://www.nait.ca/programs/lab-research,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Landscape Architectural Technology,Other,https://www.nait.ca/programs/landscape-architectural-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Leadership in Healthcare,Other,https://www.nait.ca/programs/leadership-in-healthcare,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Machinist,Apprenticeship,https://www.nait.ca/apprenticeship/machinist,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Magnetic Resonance Imaging 1st Discipline,Other,https://www.nait.ca/programs/magnetic-resonance,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Magnetic Resonance Imaging 2nd Discipline,Other,https://www.nait.ca/programs/magnetic-resonance-imaging,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Materials Engineering Technology,Other,https://www.nait.ca/programs/materials-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Mechanical Engineering Technology,Other,https://www.nait.ca/programs/mechanical-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Media Communications and Production - Radio and Media Production,Other,https://www.nait.ca/programs/radio,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Media Communications and Production - Television and Media Production,Other,https://www.nait.ca/programs/television,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Medical Laboratory Assisting,Other,https://www.nait.ca/programs/medical-laboratory-assisting,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Medical Laboratory Technology,Other,https://www.nait.ca/programs/medical-laboratory-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Medical Radiologic Technology,Other,https://www.nait.ca/programs/medical-radiologic-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Millwork and Carpentry,Other,https://www.nait.ca/programs/millwork-and-carpentry,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Nanosystems Engineering Technology,Other,https://www.nait.ca/programs/nanosystems-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Narrative Cinema Production,Other,https://www.nait.ca/programs/narrative-cinema-production,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Network Engineering Technology,Other,https://www.nait.ca/programs/network-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Occupational Health and Safety,Other,https://www.nait.ca/programs/occupational-health-safety,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Optical Sciences - Contact Lenses,Other,https://www.nait.ca/programs/optical-sciences-contact-lenses,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Optical Sciences - Eyeglasses,Other,https://www.nait.ca/programs/optical-sciences-eyeglasses,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Parts Technician,Apprenticeship,https://www.nait.ca/apprenticeship/parts-technician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Personal Fitness Trainer,Other,https://www.nait.ca/programs/personal-fitness-trainer,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Petroleum Engineering Technology,Other,https://www.nait.ca/programs/petroleum-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Plumber,Apprenticeship,https://www.nait.ca/apprenticeship/plumber,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Power Engineering Technology,Other,https://www.nait.ca/programs/power-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,"Power Engineering, 4th Class",Other,https://www.nait.ca/programs/power-engineering-4th-class,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Power System Electrician,Apprenticeship,https://www.nait.ca/apprenticeship/power-system-electrician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Powerline Technician,Apprenticeship,https://www.nait.ca/apprenticeship/powerline-technician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Pre-Employment Auto Body Repair,Other,https://www.nait.ca/programs/auto-body-pre-employment,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Primary Care Paramedic,Other,https://www.nait.ca/programs/primary-care-paramedic,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Professional Meat Cutting & Merchandising,Other,https://www.nait.ca/programs/professional-meatcutting-and-merchandising,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Refrigeration and Air Conditioning Mechanic,Apprenticeship,https://www.nait.ca/apprenticeship/refrigeration-and-air-conditioning-mechanic,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Respiratory Therapy,Other,https://www.nait.ca/programs/respiratory-therapy,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Roofer,Apprenticeship,https://www.nait.ca/apprenticeship/roofer,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Sheet Metal Worker,Apprenticeship,https://www.nait.ca/apprenticeship/sheet-metal-worker,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Software Development,Other,https://www.nait.ca/programs/software-development,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Steamfitter/Pipefitter,Apprenticeship,https://www.nait.ca/apprenticeship/steamfitter-pipefitter,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Surveying and Geospatial Engineering Technology,Other,https://www.nait.ca/programs/surveying-and-geospatial-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Trades to Degrees Pathway to BBA Degree - Management Concentration,Other,https://www.nait.ca/programs/trades-to-degrees,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Veterinary Medical Assistant,Other,https://www.nait.ca/programs/veterinary-medical-assistant,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Veterinary Technology,Other,https://www.nait.ca/programs/veterinary-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Water and Wastewater Technician,Other,https://www.nait.ca/programs/water-wastewater-technician,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Welder,Apprenticeship,https://www.nait.ca/apprenticeship/welder,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NAIT,Wireless Systems Engineering Technology,Other,https://www.nait.ca/programs/wireless-systems-engineering-technology,keep,kept_seed_replace,nait_seed_replace,seed_replace,
NorQuest,Academic Upgrading,Course credits,https://www.norquest.ca/programs-and-courses/programs/academic-upgrading/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Accounting Technician,Certificate,https://www.norquest.ca/programs-and-courses/programs/accounting-technician/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Addictions Recovery Practitioner,Post-diploma certificate,https://www.norquest.ca/programs-and-courses/programs/addictions-recovery-practitioner/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Administrative Professional,Certificate,https://www.norquest.ca/programs-and-courses/programs/administrative-professional/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Advanced Education in Orthopedics for LPN,Post-diploma certificate,https://www.norquest.ca/programs-and-courses/programs/advanced-education-in-orthopedics-for-lpn/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Arts and Sciences Diploma,Diploma,https://www.norquest.ca/programs-and-courses/programs/arts-and-sciences/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Autism in the workplace,Digital badge,https://www.norquest.ca/programs-and-courses/programs/autism-in-the-workplace/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Autism Studies,Post-diploma certificate,https://www.norquest.ca/programs-and-courses/programs/autism-studies/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Behaviour and Regulation Studies,Post-diploma certificate,https://www.norquest.ca/programs-and-courses/programs/behaviour-and-regulation-studies/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,"Biological, Life, and Health Sciences Specialization",Diploma,https://www.norquest.ca/programs-and-courses/programs/biological-life-and-health-sciences-specialization/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Building Service Worker,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/building-service-worker/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Business Administration,Diploma,https://www.norquest.ca/programs-and-courses/programs/business-administration/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,CAEC Readiness,Microcredential,https://www.norquest.ca/programs-and-courses/programs/caec-readiness/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Child and Youth Care,Diploma,https://www.norquest.ca/programs-and-courses/programs/child-and-youth-care/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Clinical Practice Enhancement for LPNs,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/clinical-practice-enhancement-for-lpns/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Community Support Worker,Certificate,https://www.norquest.ca/programs-and-courses/programs/community-support-worker/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Content Creator,Certificate,https://www.norquest.ca/programs-and-courses/programs/content-creator/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Demystifying Accessibility,Digital badge,https://www.norquest.ca/programs-and-courses/programs/demystifying-accessibility/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Dental Office Assistant,Certificate,https://www.norquest.ca/programs-and-courses/programs/dental-office-assistant/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
